"","salario","vacaciones","salario_por_hora","impuestos","sexo","mercado","categoria","distancia","vacaciones_num"
"4131",33412,"20",16.0194520547945,748,"MUJER","NACIONAL","MANDO_MEDIO",6,19
"4132",36548.84,"22",18.9442339874121,495.87,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",51,21
"4133",49700.9,"30",23.829198630137,805.67,"HOMBRE","MUNDIAL","MANDO_MEDIO",24,29
"4134",21911.54,"22",10.5055328767123,168.29,"HOMBRE","NACIONAL","TECNICO",10,21
"4135",10805.16,"21",5.18055616438356,0,"HOMBRE","NACIONAL","TECNICO",18,20
"4136",12288.22,"25",6.04267931155602,23.97,"MUJER","NACIONAL","TECNICO",56,24
"4137",6843.86,"22",6.56260547945205,3.6,"MUJER","NACIONAL","TECNICO",4,21
"4138",29380.97,"25",14.0867664383562,347.25,"HOMBRE","NACIONAL","TECNICO",68,24
"4139",5029.73,"18",5.67415149073328,9.85,"MUJER","LOCAL O REGIONAL","TECNICO",22,17
"4140",37119.19,"22",19.2398615327656,531.26,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",38,21
"4141",19798.56,"21",9.4924602739726,111.72,"HOMBRE","NACIONAL","TECNICO",8,20
"4142",21887.43,"21",10.4939732876712,261.26,"HOMBRE","NACIONAL","TECNICO",37,20
"4143",6929.04,"16",6.64428493150685,46.04,"MUJER","NACIONAL","TECNICO",18,15
"4144",27116.91,"30",13.0012582191781,327.53,"HOMBRE","NACIONAL","TECNICO",7,29
"4145",26983.17,"30",12.9371363013699,347.27,"HOMBRE","NACIONAL","TECNICO",38,29
"4146",30575,"22",14.6592465753425,412.48,"HOMBRE","NACIONAL","MANDO_MEDIO",33,21
"4147",7255.4,"22",3.7606664198445,36.9,"MUJER","LOCAL O REGIONAL","TECNICO",63,21
"4148",21421.87,"22",11.1035238800444,214.24,"HOMBRE","LOCAL O REGIONAL","TECNICO",62,21
"4149",14965.75,"23",7.35934316824728,47.33,"HOMBRE","UNIÓN EUROPEA","TECNICO",65,22
"4150",23391.34,"23",11.5025907973305,341.42,"HOMBRE","UNIÓN EUROPEA","TECNICO",79,22
"4151",26089.7,"23",12.829497716895,236.72,"MUJER","UNIÓN EUROPEA","TECNICO",55,22
"4152",34655.5,"23",17.4901586157174,370.23,"MUJER","NACIONAL","MANDO_MEDIO",41,22
"4153",27914.18,"25",15.2954410958904,344.59,"MUJER","LOCAL O REGIONAL","TECNICO",71,24
"4154",33621.88,"25",18.4229479452055,485.23,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",49,24
"4155",19644.41,"22",9.91426604181687,73.49,"HOMBRE","LOCAL O REGIONAL","TECNICO",28,21
"4156",8683.97,"12",5.04672395184724,25.06,"HOMBRE","LOCAL O REGIONAL","TECNICO",62,11
"4157",21400.29,"23",10.2604130136986,291.5,"HOMBRE","LOCAL O REGIONAL","TECNICO",46,22
"4158",33332.69,"23",15.9814267123288,504.55,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",42,22
"4159",22005.18,"24",11.722698630137,0,"HOMBRE","NACIONAL","TECNICO",70,23
"4160",32072.09,"22",16.623815623843,347.63,"MUJER","NACIONAL","MANDO_MEDIO",61,21
"4161",26168.53,"22",12.5465554794521,286.19,"HOMBRE","NACIONAL","TECNICO",20,21
"4162",53239.76,"24",27.5955808959645,898.17,"HOMBRE","MUNDIAL","MANDO_MEDIO",28,23
"4163",51444.63,"24",26.6651173639393,891.58,"HOMBRE","MUNDIAL","MANDO_MEDIO",30,23
"4164",22626.29,"30",10.8482212328767,415.6,"HOMBRE","LOCAL O REGIONAL","TECNICO",19,29
"4165",26428.22,"30",13.6984479822288,246.22,"HOMBRE","LOCAL O REGIONAL","TECNICO",55,29
"4166",31854.06,"30",16.5108048870789,392.28,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",65,29
"4167",20009.46,"30",10.3714342835987,165.64,"HOMBRE","LOCAL O REGIONAL","TECNICO",60,29
"4168",24814.59,"22",12.8620607182525,290.81,"MUJER","NACIONAL","TECNICO",69,21
"4169",10479.45,"22",16.7479794520548,0,"HOMBRE","NACIONAL","TECNICO",15,21
"4170",8228.15,"22",3.94500342465753,40.03,"MUJER","NACIONAL","TECNICO",38,21
"4171",10859.79,"22",5.20674863013699,25.76,"HOMBRE","NACIONAL","TECNICO",21,21
"4172",67995.51,"22",35.2438778230285,1755.41,"HOMBRE","NACIONAL","MANDO_MEDIO",4,21
"4173",45742.42,"23",23.0855760634463,731.88,"HOMBRE","NACIONAL","MANDO_MEDIO",37,22
"4174",42229.28,"23",21.3125421773612,755.57,"HOMBRE","NACIONAL","MANDO_MEDIO",75,22
"4175",5452.02,"25",17.4265479452055,0,"HOMBRE","NACIONAL","TECNICO",33,24
"4176",28915.85,"19",14.5934354722422,614.05,"HOMBRE","NACIONAL","TECNICO",48,18
"4177",4398,"22",21.086301369863,6.11,"MUJER","LOCAL O REGIONAL","TECNICO",46,21
"4178",2922.79,"22",1.51495964457608,148.87,"HOMBRE","LOCAL O REGIONAL","TECNICO",40,21
"4179",26447.36,"22",13.708368752314,289.66,"HOMBRE","NACIONAL","TECNICO",9,21
"4180",25033.14,"22",12.9753409848204,273.9,"HOMBRE","LOCAL O REGIONAL","TECNICO",9,21
"4181",26330.88,"22",13.6479940762681,286.84,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,21
"4182",23082,"22",11.0667123287671,374.15,"HOMBRE","MUNDIAL","TECNICO",20,21
"4183",28653.17,"22",14.851698630137,288.48,"HOMBRE","LOCAL O REGIONAL","TECNICO",19,21
"4184",92603.82,"21",44.3990917808219,938.42,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",27,20
"4185",27000,"12",12.9452054794521,405,"HOMBRE","MUNDIAL","TECNICO",9,11
"4186",25597.62,"24",12.2728315068493,251.55,"HOMBRE","MUNDIAL","TECNICO",26,23
"4187",7069.77,"8",3.38961575342466,29.53,"HOMBRE","MUNDIAL","TECNICO",48,7
"4188",15872.7,"23",10.1469315068493,71.54,"MUJER","LOCAL O REGIONAL","TECNICO",75,22
"4189",25016.22,"24",11.9940780821918,164.83,"HOMBRE","NACIONAL","TECNICO",72,23
"4190",26581.08,"24",12.7443534246575,157.61,"HOMBRE","NACIONAL","TECNICO",27,23
"4191",38423.77,"22",19.916059977786,538.74,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",74,21
"4192",28282.33,"23",13.9077140850018,290.77,"MUJER","MUNDIAL","TECNICO",71,22
"4193",19884.06,"23",10.3064361347649,148.94,"MUJER","LOCAL O REGIONAL","TECNICO",9,22
"4194",32517.95,"20",15.5907979452055,513.47,"MUJER","MUNDIAL","MANDO_MEDIO",50,19
"4195",32517.6,"20",15.5906301369863,402.68,"MUJER","MUNDIAL","MANDO_MEDIO",48,19
"4196",16821.43,"22",8.48954650324441,150.63,"HOMBRE","LOCAL O REGIONAL","TECNICO",65,21
"4197",19178.29,"22",9.67902162941601,155.83,"HOMBRE","LOCAL O REGIONAL","TECNICO",4,21
"4198",3675.7,"5",1.85507570295602,19.52,"HOMBRE","LOCAL O REGIONAL","TECNICO",23,4
"4199",59542.44,"22",34.6033275217933,1198.96,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",46,21
"4200",21022.31,"22",10.896421325435,212.52,"MUJER","LOCAL O REGIONAL","TECNICO",36,21
"4201",25100.73,"22",13.0103746760459,293.36,"MUJER","LOCAL O REGIONAL","TECNICO",5,21
"4202",29759.14,"22",15.4249522399111,125.19,"HOMBRE","LOCAL O REGIONAL","TECNICO",35,21
"4203",22085.16,"22",11.4473246945576,214.38,"MUJER","LOCAL O REGIONAL","TECNICO",66,21
"4204",2836.32,"16",5.43951780821918,8.51,"HOMBRE","NACIONAL","TECNICO",69,15
"4205",68696.03,"26",34.6699502523432,1602.18,"HOMBRE","NACIONAL","MANDO_MEDIO",66,25
"4206",43550.94,"24",20.8805876712329,678.21,"HOMBRE","MUNDIAL","MANDO_MEDIO",7,23
"4207",11807.52,"26",5.6611397260274,104.29,"MUJER","LOCAL O REGIONAL","TECNICO",60,25
"4208",19505.85,"22",10.6881369863014,195.6,"HOMBRE","LOCAL O REGIONAL","TECNICO",27,21
"4209",1122.32,"30",5.38098630136986,0,"MUJER","LOCAL O REGIONAL","TECNICO",61,29
"4210",45084.92,"25",21.6160575342466,738.76,"MUJER","MUNDIAL","MANDO_MEDIO",56,24
"4211",39101.65,"25",18.7473664383562,554.99,"MUJER","MUNDIAL","MANDO_MEDIO",74,24
"4212",40528.46,"25",19.4314534246575,586.57,"HOMBRE","MUNDIAL","MANDO_MEDIO",74,24
"4213",21047.36,"26",10.0912,176.63,"HOMBRE","LOCAL O REGIONAL","TECNICO",1,25
"4214",27447.47,"26",13.159745890411,218.28,"HOMBRE","LOCAL O REGIONAL","TECNICO",78,25
"4215",21050.42,"26",10.0926671232877,193.11,"HOMBRE","LOCAL O REGIONAL","TECNICO",29,25
"4216",42686.08,"23",22.12532839689,630.81,"MUJER","MUNDIAL","MANDO_MEDIO",67,22
"4217",52635.51,"25",27.2823820807109,883.3,"MUJER","NACIONAL","MANDO_MEDIO",15,24
"4218",29796.16,"24",15.4441406886338,541.23,"HOMBRE","NACIONAL","TECNICO",11,23
"4219",50874.99,"20",26.3698578304332,935.5,"HOMBRE","NACIONAL","MANDO_MEDIO",5,19
"4220",9394.68,"22",15.0143287671233,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",15,21
"4221",32917.85,"22",17.0621954831544,454.72,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",80,21
"4222",29329.83,"22",15.2024294705665,378.44,"HOMBRE","LOCAL O REGIONAL","TECNICO",45,21
"4223",32443.59,"22",16.8163739355794,473.78,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",69,21
"4224",27383.77,"22",14.1937349129952,410.88,"MUJER","LOCAL O REGIONAL","TECNICO",6,21
"4225",34486.3,"22",16.5345273972603,342.72,"MUJER","NACIONAL","MANDO_MEDIO",53,21
"4226",33972.91,"23",16.2883815068493,476.32,"HOMBRE","NACIONAL","MANDO_MEDIO",1,22
"4227",56033.84,"22",26.8655397260274,1122.39,"HOMBRE","MUNDIAL","MANDO_MEDIO",10,21
"4228",59155,"22",28.3619863013699,1245.14,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",15,21
"4229",14539.07,"22",9.29438264840183,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",36,21
"4230",27904.12,"22",14.4634461310626,306.9,"MUJER","LOCAL O REGIONAL","TECNICO",31,21
"4231",16815.72,"22",8.06233150684931,42.04,"HOMBRE","LOCAL O REGIONAL","TECNICO",14,21
"4232",26050.25,"25",12.489845890411,433.94,"HOMBRE","UNIÓN EUROPEA","TECNICO",74,24
"4233",13784.04,"22",6.9566171593367,18.84,"MUJER","LOCAL O REGIONAL","TECNICO",41,21
"4234",15880.06,"22",7.61372739726027,145.19,"MUJER","MUNDIAL","TECNICO",55,21
"4235",10466.66,"18",5.01826164383562,0,"MUJER","MUNDIAL","TECNICO",37,17
"4236",30270.72,"47",15.6901177341725,415.49,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",28,36
"4237",30440.56,"22",15.7781503146983,528.36,"HOMBRE","MUNDIAL","MANDO_MEDIO",80,21
"4238",12908.8,"26",8.25220091324201,37.33,"MUJER","LOCAL O REGIONAL","TECNICO",68,25
"4239",17056.74,"30",8.17788904109589,59.29,"HOMBRE","LOCAL O REGIONAL","TECNICO",7,29
"4240",14395.34,"30",6.90187534246575,123.64,"HOMBRE","UNIÓN EUROPEA","TECNICO",10,29
"4241",20646.12,"22",9.89882465753425,240.87,"MUJER","LOCAL O REGIONAL","TECNICO",73,21
"4242",6581.15,"6",3.15534589041096,59.92,"HOMBRE","LOCAL O REGIONAL","TECNICO",30,5
"4243",18246.68,"30",9.45773861532766,146.46,"MUJER","LOCAL O REGIONAL","TECNICO",71,29
"4244",18726.11,"30",8.97827191780822,134.08,"HOMBRE","MUNDIAL","TECNICO",49,29
"4245",26962.4,"22",12.311598173516,342.3,"MUJER","NACIONAL","TECNICO",78,21
"4246",18353.58,"22",8.3806301369863,142.24,"MUJER","NACIONAL","TECNICO",15,21
"4247",4958.98,"22",2.26437442922374,14.63,"HOMBRE","NACIONAL","TECNICO",61,21
"4248",24936.83,"22",11.3866803652968,237.29,"HOMBRE","NACIONAL","TECNICO",17,21
"4249",23288.5,"23",11.1657191780822,216.83,"MUJER","UNIÓN EUROPEA","TECNICO",48,22
"4250",30257.07,"23",14.5068143835616,345.87,"HOMBRE","NACIONAL","MANDO_MEDIO",56,22
"4251",16646.27,"22",7.98108835616438,166.27,"MUJER","NACIONAL","TECNICO",31,21
"4252",18386.96,"22",8.81566575342466,309.33,"HOMBRE","NACIONAL","TECNICO",43,21
"4253",29896.91,"30",16.3818684931507,314.06,"HOMBRE","LOCAL O REGIONAL","TECNICO",29,29
"4254",34164.71,"22",16.3803404109589,666.64,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",54,21
"4255",23289.29,"22",11.1660979452055,218.38,"HOMBRE","LOCAL O REGIONAL","TECNICO",13,21
"4256",22669.8,"22",10.8690821917808,245.59,"HOMBRE","NACIONAL","TECNICO",25,21
"4257",29456.33,"25",14.1228979452055,313.37,"HOMBRE","NACIONAL","TECNICO",18,24
"4258",31139.5,"22",16.1404294705665,400.37,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",70,21
"4259",22336.37,"22",11.5775335061088,177.94,"HOMBRE","LOCAL O REGIONAL","TECNICO",1,21
"4260",21144.79,"22",10.9599059607553,208.34,"HOMBRE","LOCAL O REGIONAL","TECNICO",23,21
"4261",19184.15,"22",9.94365420214735,40.29,"HOMBRE","NACIONAL","TECNICO",21,21
"4262",45390.04,"22",21.2315589709322,756.69,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",69,21
"4263",31253.48,"22",14.9845452054795,368.63,"MUJER","NACIONAL","MANDO_MEDIO",54,21
"4264",54294.58,"30",26.0316479452055,938.68,"MUJER","NACIONAL","MANDO_MEDIO",26,29
"4265",5709,"22",4.37950684931507,20,"HOMBRE","LOCAL O REGIONAL","TECNICO",51,21
"4266",3403,"22",2.61052054794521,12,"HOMBRE","LOCAL O REGIONAL","TECNICO",48,21
"4267",3403,"22",2.61052054794521,12,"HOMBRE","LOCAL O REGIONAL","TECNICO",5,21
"4268",31628.41,"22",16.3938445020363,356.32,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",53,21
"4269",33835.48,"22",17.5378274713069,607.92,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",50,21
"4270",30339.57,"22",14.5463691780822,562.12,"HOMBRE","NACIONAL","MANDO_MEDIO",47,21
"4271",46833.54,"25",23.6362494592646,1032.33,"MUJER","NACIONAL","MANDO_MEDIO",29,24
"4272",46012.87,"23",22.0609650684932,855.86,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",18,22
"4273",21906.71,"22",10.5032171232877,262.85,"HOMBRE","NACIONAL","TECNICO",55,21
"4274",1103.37,"5",0.881688356164384,9.04,"MUJER","NACIONAL","TECNICO",62,4
"4275",10292.82,"30",4.93491369863014,8.64,"MUJER","LOCAL O REGIONAL","TECNICO",64,29
"4276",8109.42,"12",6.4801301369863,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",53,11
"4277",40678.41,"25",22.2895397260274,564.12,"HOMBRE","NACIONAL","MANDO_MEDIO",69,24
"4278",20439.74,"22",9.79987534246575,182.62,"MUJER","NACIONAL","TECNICO",20,21
"4279",24652.64,"22",12.7781177341725,273.1,"HOMBRE","NACIONAL","TECNICO",2,21
"4280",25457.77,"22",13.1954379859311,200.08,"HOMBRE","NACIONAL","TECNICO",77,21
"4281",21984.4,"22",11.3950981118104,205.52,"HOMBRE","NACIONAL","TECNICO",13,21
"4282",5738.53,"22",9.17116666666667,0,"MUJER","UNIÓN EUROPEA","TECNICO",27,21
"4283",3702.83,"7",1.77532945205479,23.68,"HOMBRE","NACIONAL","TECNICO",16,6
"4284",35293.83,"22",16.9216993150685,835.26,"HOMBRE","MUNDIAL","MANDO_MEDIO",32,21
"4285",19776.02,"24",9.48165342465753,278.64,"MUJER","NACIONAL","TECNICO",29,23
"4286",25732.39,"22",12.337447260274,301.17,"HOMBRE","NACIONAL","TECNICO",67,21
"4287",13447.38,"6",6.44737397260274,139.79,"MUJER","NACIONAL","TECNICO",52,5
"4288",18237.42,"22",8.74396849315068,191.68,"MUJER","NACIONAL","TECNICO",9,21
"4289",16169.76,"29",7.75262465753425,107.8,"HOMBRE","NACIONAL","TECNICO",1,28
"4290",19058.23,"22",13.5370481988838,272.3,"MUJER","UNIÓN EUROPEA","TECNICO",27,21
"4291",29388.44,"28",15.2328085894113,331.05,"HOMBRE","LOCAL O REGIONAL","TECNICO",63,27
"4292",21783.95,"22",11.2911995557201,302.4,"HOMBRE","NACIONAL","TECNICO",43,21
"4293",20068.07,"22",10.4018134024435,328.39,"MUJER","LOCAL O REGIONAL","TECNICO",56,21
"4294",39890.93,"27",19.1257883561644,405.04,"HOMBRE","NACIONAL","MANDO_MEDIO",75,26
"4295",70805.83,"27",33.9480006849315,1278.88,"HOMBRE","NACIONAL","MANDO_MEDIO",42,26
"4296",31806.85,"27",15.2498595890411,478.38,"HOMBRE","NACIONAL","MANDO_MEDIO",8,26
"4297",27614.97,"27",13.240054109589,362.91,"HOMBRE","NACIONAL","TECNICO",10,26
"4298",39540.61,"25",19.4439248331577,681.19,"HOMBRE","MUNDIAL","MANDO_MEDIO",9,24
"4299",14247.91,"25",7.00634843695118,61.06,"MUJER","MUNDIAL","TECNICO",29,24
"4300",95294.99,"24",45.6893787671233,2372.18,"HOMBRE","NACIONAL","MANDO_MEDIO",26,23
"4301",30821.63,"22",14.7774938356164,343.4,"HOMBRE","NACIONAL","MANDO_MEDIO",80,21
"4302",18913.63,"22",9.80343650499815,270.7,"MUJER","LOCAL O REGIONAL","TECNICO",8,21
"4303",13652.6,"23",6.54576712328767,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",75,22
"4304",11030.88,"23",7.05170410958904,16.54,"HOMBRE","LOCAL O REGIONAL","TECNICO",34,22
"4305",23898.7,"25",11.4582808219178,339.86,"HOMBRE","NACIONAL","TECNICO",8,24
"4306",32340,"30",15.5054794520548,438.9,"HOMBRE","NACIONAL","MANDO_MEDIO",34,29
"4307",48920.66,"22",23.4551109589041,790.85,"HOMBRE","NACIONAL","MANDO_MEDIO",39,21
"4308",15793.03,"24",7.57200068493151,75.45,"HOMBRE","NACIONAL","TECNICO",21,23
"4309",30854.89,"22",15.992908552388,501.97,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",21,21
"4310",90526.1,"22",46.9220807108478,2740.1,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",20,21
"4311",35601.25,"22",18.4530729359496,538.04,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",27,21
"4312",33233.85,"22",15.9340376712329,374.49,"HOMBRE","NACIONAL","MANDO_MEDIO",49,21
"4313",23515.99,"22",11.2747897260274,217.26,"HOMBRE","NACIONAL","TECNICO",38,21
"4314",12686.82,"22",6.08272191780822,19.11,"MUJER","LOCAL O REGIONAL","TECNICO",37,21
"4315",39570.2,"24",18.9720136986301,786.46,"HOMBRE","NACIONAL","MANDO_MEDIO",33,23
"4316",42653.4,"24",20.4502602739726,608.26,"HOMBRE","NACIONAL","MANDO_MEDIO",66,23
"4317",27382.22,"24",13.1284616438356,296.42,"MUJER","NACIONAL","TECNICO",75,23
"4318",25619.47,"22",13.2792513883747,272.78,"MUJER","LOCAL O REGIONAL","TECNICO",70,21
"4319",43044.48,"22",20.6377643835616,735.19,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",49,21
"4320",19602.9,"22",10.1607034431692,164.95,"MUJER","LOCAL O REGIONAL","TECNICO",80,21
"4321",2970.45,"10",28.4837671232877,0,"MUJER","NACIONAL","TECNICO",78,9
"4322",3510.23,"10",16.8298698630137,0,"HOMBRE","NACIONAL","TECNICO",44,9
"4323",2088,"22",1.02676501580611,1.74,"MUJER","NACIONAL","TECNICO",28,21
"4324",13189.59,"22",6.48592413066386,93.87,"MUJER","NACIONAL","TECNICO",34,21
"4325",54515.01,"22",28.2565768233987,1189.42,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",37,21
"4326",35123.66,"22",18.2055253609774,638.61,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",71,21
"4327",68988.9,"22",35.7587782302851,1650.95,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",11,21
"4328",25550.52,"22",13.243512773047,271,"HOMBRE","NACIONAL","TECNICO",5,21
"4329",44370,"22",21.2732876712329,680.34,"HOMBRE","MUNDIAL","MANDO_MEDIO",74,21
"4330",29125.51,"28",15.0965249907442,326.37,"HOMBRE","LOCAL O REGIONAL","TECNICO",27,27
"4331",28312.58,"28",14.6751617919289,346.46,"HOMBRE","LOCAL O REGIONAL","TECNICO",59,27
"4332",32546.39,"22",15.6044335616438,500.71,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",78,21
"4333",52918.38,"22",25.3718260273973,860.04,"HOMBRE","MUNDIAL","MANDO_MEDIO",47,21
"4334",50927.9,"22",24.4174863013699,589.84,"HOMBRE","MUNDIAL","MANDO_MEDIO",29,21
"4335",14001.86,"22",6.71322054794521,181.46,"MUJER","NACIONAL","TECNICO",16,21
"4336",23701.38,"22",11.3636753424658,261.45,"HOMBRE","NACIONAL","TECNICO",12,21
"4337",33775.49,"25",16.6089518791711,544.77,"HOMBRE","NACIONAL","MANDO_MEDIO",11,24
"4338",26304.93,"21",12.611952739726,196.45,"HOMBRE","UNIÓN EUROPEA","TECNICO",47,20
"4339",20741.48,"22",10.7508596815994,76.09,"MUJER","LOCAL O REGIONAL","TECNICO",27,21
"4340",17325.95,"22",8.98049981488338,164.31,"MUJER","LOCAL O REGIONAL","TECNICO",39,21
"4341",28561.4,"22",14.8041318030359,356.76,"HOMBRE","LOCAL O REGIONAL","TECNICO",22,21
"4342",28988.14,"22",13.8984232876712,394.5,"HOMBRE","NACIONAL","TECNICO",76,21
"4343",20000,"22",9.58904109589041,381.93,"HOMBRE","NACIONAL","TECNICO",9,21
"4344",39920.53,"28",19.6307488584475,614.16,"HOMBRE","NACIONAL","MANDO_MEDIO",8,27
"4345",27158.68,"22",13.0212849315068,353.85,"HOMBRE","NACIONAL","TECNICO",20,21
"4346",41468.05,"22",21.4939911144021,535.87,"HOMBRE","NACIONAL","MANDO_MEDIO",58,21
"4347",3127.02,"8",2.99851232876712,20.85,"HOMBRE","NACIONAL","TECNICO",1,7
"4348",4710.92,"22",4.51732054794521,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",46,21
"4349",44578.8,"22",21.373397260274,701.05,"MUJER","NACIONAL","MANDO_MEDIO",14,21
"4350",3221.4,"10",1.54450684931507,19.64,"MUJER","NACIONAL","TECNICO",70,9
"4351",27811.4,"22",14.4153868937431,330.09,"HOMBRE","LOCAL O REGIONAL","TECNICO",43,21
"4352",9088.16,"30",4.35733698630137,207.93,"HOMBRE","LOCAL O REGIONAL","TECNICO",16,29
"4353",16670.79,"11",7.99284452054795,459.02,"MUJER","NACIONAL","TECNICO",2,10
"4354",10346.55,"25",6.01293897882939,0,"MUJER","LOCAL O REGIONAL","TECNICO",78,24
"4355",6575.4,"25",6.00493150684931,21.48,"MUJER","LOCAL O REGIONAL","TECNICO",64,24
"4356",12422.63,"28",9.52968876712329,0,"MUJER","LOCAL O REGIONAL","TECNICO",34,27
"4357",37508.65,"28",19.4417289892632,491.89,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",57,27
"4358",21961.13,"22",11.3830366530914,212.51,"HOMBRE","NACIONAL","TECNICO",60,21
"4359",8419.59,"22",13.4559657534247,0,"HOMBRE","NACIONAL","TECNICO",52,21
"4360",3451.27,"22",11.0314566210046,0,"HOMBRE","NACIONAL","TECNICO",17,21
"4361",6131.16,"22",14.6979863013699,0,"HOMBRE","NACIONAL","TECNICO",71,21
"4362",14902.57,"23",7.72439763050722,216.36,"HOMBRE","NACIONAL","TECNICO",61,22
"4363",23607.14,"23",11.3184917808219,223.44,"HOMBRE","NACIONAL","TECNICO",44,22
"4364",2348.29,"23",1.5011899543379,0,"HOMBRE","NACIONAL","TECNICO",18,22
"4365",27296.52,"30",13.0873726027397,331.88,"HOMBRE","NACIONAL","TECNICO",44,29
"4366",21360,"22",10.241095890411,249.2,"HOMBRE","NACIONAL","TECNICO",3,21
"4367",13088.36,"18",5.9764200913242,256,"HOMBRE","NACIONAL","TECNICO",16,17
"4368",38067.46,"22",18.7195096592905,537.36,"HOMBRE","NACIONAL","MANDO_MEDIO",39,21
"4369",23155,"23",11.1017123287671,207.04,"HOMBRE","NACIONAL","TECNICO",17,22
"4370",21379.31,"22",11.0814639022584,280.82,"MUJER","LOCAL O REGIONAL","TECNICO",17,21
"4371",9172.02,"21",4.39754383561644,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",19,20
"4372",18129.02,"30",8.69199589041096,168.34,"MUJER","NACIONAL","TECNICO",17,29
"4373",34729.15,"25",16.6509623287671,526.68,"MUJER","NACIONAL","MANDO_MEDIO",3,24
"4374",41534.62,"25",19.9138589041096,531.98,"HOMBRE","NACIONAL","MANDO_MEDIO",8,24
"4375",33754.11,"25",16.1834773972603,423.89,"HOMBRE","NACIONAL","MANDO_MEDIO",42,24
"4376",30537.06,"22",15.8281688263606,372.62,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",77,21
"4377",27996.72,"22",14.5114431691966,362.11,"MUJER","LOCAL O REGIONAL","TECNICO",77,21
"4378",24775.45,"22",12.8417734172529,178.5,"HOMBRE","LOCAL O REGIONAL","TECNICO",75,21
"4379",25447.53,"22",13.5565228310502,335.25,"MUJER","LOCAL O REGIONAL","TECNICO",61,21
"4380",24596.63,"22",12.7490862643465,193.25,"MUJER","LOCAL O REGIONAL","TECNICO",58,21
"4381",25094.56,"22",12.0316383561644,260.84,"MUJER","LOCAL O REGIONAL","TECNICO",63,21
"4382",22227.42,"22",11.5210618289522,131.44,"HOMBRE","LOCAL O REGIONAL","TECNICO",29,21
"4383",61203.94,"22",31.7236268048871,1613.98,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",8,21
"4384",33065.56,"22",17.1387574972232,379.98,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",48,21
"4385",54658.21,"22",28.3308011847464,955.14,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",72,21
"4386",43845.69,"22",22.7263850425768,553.52,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",19,21
"4387",11971.56,"22",12.7550867579909,22.7,"MUJER","LOCAL O REGIONAL","TECNICO",59,21
"4388",15995.27,"22",8.76453150684931,44.1,"MUJER","LOCAL O REGIONAL","TECNICO",46,21
"4389",19074.38,"22",9.88675749722325,177.23,"HOMBRE","LOCAL O REGIONAL","TECNICO",15,21
"4390",19356.24,"22",10.032853017401,185.47,"HOMBRE","LOCAL O REGIONAL","TECNICO",23,21
"4391",18640.92,"24",9.93047488584475,189.96,"MUJER","NACIONAL","TECNICO",13,23
"4392",16561.74,"20",7.9405602739726,154.79,"MUJER","NACIONAL","TECNICO",35,19
"4393",14355.88,"20",6.88295616438356,109.63,"HOMBRE","NACIONAL","TECNICO",57,19
"4394",24118.44,"25",11.8601390937829,514.33,"MUJER","NACIONAL","TECNICO",56,24
"4395",22985.35,"22",11.0203732876712,277.74,"HOMBRE","LOCAL O REGIONAL","TECNICO",24,21
"4396",25245.56,"22",12.1040356164384,278.42,"HOMBRE","NACIONAL","TECNICO",13,21
